workerid,block_number,predicate,crit_noun,noun,class,other_noun,wrongs,nounclass,speaker_order,qud,response_other,response,block,slide_number,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
2,"""1""","""rational""","""men""",NA,NA,"""women""",0,"""gender""","""male/female""","""who""",0.77,0.69,"""cover_stories""",4,"""english""","""2""","""Male""","""26""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3YMU66OBIOJ3FGGO0K8UMAQQ7EXGH5""",2,"""Submitted""","""Wed May 16 00:51:21 PDT 2018""","""Tue May 15 08:09:14 PDT 2018""","""Tue May 15 08:11:21 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.3853"""
2,"""1""","""polite""","""People in their 50&quotechars""",NA,NA,"""People in their 20&quotechars""",0,"""age""","""male/female""","""are""",0.73,0.49,"""cover_stories""",5,"""english""","""2""","""Male""","""26""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3YMU66OBIOJ3FGGO0K8UMAQQ7EXGH5""",2,"""Submitted""","""Wed May 16 00:51:21 PDT 2018""","""Tue May 15 08:09:14 PDT 2018""","""Tue May 15 08:11:21 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.3853"""
2,"""1""","""competent""","""Democrats""",NA,NA,"""Republicans""",1,"""political_party""","""female/male""","""who""",0.47,0.69,"""cover_stories""",6,"""english""","""2""","""Male""","""26""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3YMU66OBIOJ3FGGO0K8UMAQQ7EXGH5""",2,"""Submitted""","""Wed May 16 00:51:21 PDT 2018""","""Tue May 15 08:09:14 PDT 2018""","""Tue May 15 08:11:21 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.3853"""
2,"""2""","""polite""",NA,"""people in their 20&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.72,"""priors""",8,"""english""","""2""","""Male""","""26""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3YMU66OBIOJ3FGGO0K8UMAQQ7EXGH5""",2,"""Submitted""","""Wed May 16 00:51:21 PDT 2018""","""Tue May 15 08:09:14 PDT 2018""","""Tue May 15 08:11:21 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.3853"""
2,"""2""","""smart""",NA,"""Americans""","""NA""",NA,NA,NA,NA,NA,NA,0.9,"""priors""",9,"""english""","""2""","""Male""","""26""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3YMU66OBIOJ3FGGO0K8UMAQQ7EXGH5""",2,"""Submitted""","""Wed May 16 00:51:21 PDT 2018""","""Tue May 15 08:09:14 PDT 2018""","""Tue May 15 08:11:21 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.3853"""
2,"""2""","""competent""",NA,"""Democrats""","""NA""",NA,NA,NA,NA,NA,NA,0.65,"""priors""",10,"""english""","""2""","""Male""","""26""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3YMU66OBIOJ3FGGO0K8UMAQQ7EXGH5""",2,"""Submitted""","""Wed May 16 00:51:21 PDT 2018""","""Tue May 15 08:09:14 PDT 2018""","""Tue May 15 08:11:21 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.3853"""
2,"""2""","""rational""",NA,"""women""","""NA""",NA,NA,NA,NA,NA,NA,0.43,"""priors""",11,"""english""","""2""","""Male""","""26""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3YMU66OBIOJ3FGGO0K8UMAQQ7EXGH5""",2,"""Submitted""","""Wed May 16 00:51:21 PDT 2018""","""Tue May 15 08:09:14 PDT 2018""","""Tue May 15 08:11:21 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.3853"""
2,"""2""","""rational""",NA,"""men""","""NA""",NA,NA,NA,NA,NA,NA,0.56,"""priors""",12,"""english""","""2""","""Male""","""26""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3YMU66OBIOJ3FGGO0K8UMAQQ7EXGH5""",2,"""Submitted""","""Wed May 16 00:51:21 PDT 2018""","""Tue May 15 08:09:14 PDT 2018""","""Tue May 15 08:11:21 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.3853"""
2,"""2""","""smart""",NA,"""Europeans""","""NA""",NA,NA,NA,NA,NA,NA,0.81,"""priors""",13,"""english""","""2""","""Male""","""26""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3YMU66OBIOJ3FGGO0K8UMAQQ7EXGH5""",2,"""Submitted""","""Wed May 16 00:51:21 PDT 2018""","""Tue May 15 08:09:14 PDT 2018""","""Tue May 15 08:11:21 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.3853"""
2,"""2""","""competent""",NA,"""Republicans""","""NA""",NA,NA,NA,NA,NA,NA,0.65,"""priors""",14,"""english""","""2""","""Male""","""26""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3YMU66OBIOJ3FGGO0K8UMAQQ7EXGH5""",2,"""Submitted""","""Wed May 16 00:51:21 PDT 2018""","""Tue May 15 08:09:14 PDT 2018""","""Tue May 15 08:11:21 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.3853"""
2,"""2""","""polite""",NA,"""people in their 50&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.83,"""priors""",15,"""english""","""2""","""Male""","""26""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3YMU66OBIOJ3FGGO0K8UMAQQ7EXGH5""",2,"""Submitted""","""Wed May 16 00:51:21 PDT 2018""","""Tue May 15 08:09:14 PDT 2018""","""Tue May 15 08:11:21 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.3853"""
3,"""1""","""smart""","""Americans""",NA,NA,"""Europeans""",0,"""nationality""","""male/female""","""are""",0.51,0.54,"""cover_stories""",3,"""English""","""1""","""Male""","""36""","""yes""","""Yes""","""3""","""Windows""",600,1067,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3DL65MZB8EQEEU9H8X45BG8YH6DECD""",3,"""Submitted""","""Wed May 16 00:51:37 PDT 2018""","""Tue May 15 08:09:21 PDT 2018""","""Tue May 15 08:11:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.2194166666666666"""
3,"""1""","""polite""","""People in their 50&quotechars""",NA,NA,"""People in their 20&quotechars""",1,"""age""","""male/female""","""who""",0.51,0.54,"""cover_stories""",4,"""English""","""1""","""Male""","""36""","""yes""","""Yes""","""3""","""Windows""",600,1067,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3DL65MZB8EQEEU9H8X45BG8YH6DECD""",3,"""Submitted""","""Wed May 16 00:51:37 PDT 2018""","""Tue May 15 08:09:21 PDT 2018""","""Tue May 15 08:11:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.2194166666666666"""
3,"""1""","""competent""","""Democrats""",NA,NA,"""Republicans""",0,"""political_party""","""male/female""","""who""",0.46,0.73,"""cover_stories""",5,"""English""","""1""","""Male""","""36""","""yes""","""Yes""","""3""","""Windows""",600,1067,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3DL65MZB8EQEEU9H8X45BG8YH6DECD""",3,"""Submitted""","""Wed May 16 00:51:37 PDT 2018""","""Tue May 15 08:09:21 PDT 2018""","""Tue May 15 08:11:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.2194166666666666"""
3,"""1""","""rational""","""women""",NA,NA,"""men""",1,"""gender""","""male/female""","""are""",0.49,0.5,"""cover_stories""",6,"""English""","""1""","""Male""","""36""","""yes""","""Yes""","""3""","""Windows""",600,1067,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3DL65MZB8EQEEU9H8X45BG8YH6DECD""",3,"""Submitted""","""Wed May 16 00:51:37 PDT 2018""","""Tue May 15 08:09:21 PDT 2018""","""Tue May 15 08:11:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.2194166666666666"""
3,"""2""","""polite""",NA,"""people in their 20&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.51,"""priors""",8,"""English""","""1""","""Male""","""36""","""yes""","""Yes""","""3""","""Windows""",600,1067,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3DL65MZB8EQEEU9H8X45BG8YH6DECD""",3,"""Submitted""","""Wed May 16 00:51:37 PDT 2018""","""Tue May 15 08:09:21 PDT 2018""","""Tue May 15 08:11:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.2194166666666666"""
3,"""2""","""rational""",NA,"""women""","""NA""",NA,NA,NA,NA,NA,NA,0.42,"""priors""",9,"""English""","""1""","""Male""","""36""","""yes""","""Yes""","""3""","""Windows""",600,1067,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3DL65MZB8EQEEU9H8X45BG8YH6DECD""",3,"""Submitted""","""Wed May 16 00:51:37 PDT 2018""","""Tue May 15 08:09:21 PDT 2018""","""Tue May 15 08:11:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.2194166666666666"""
3,"""2""","""rational""",NA,"""men""","""NA""",NA,NA,NA,NA,NA,NA,0.64,"""priors""",10,"""English""","""1""","""Male""","""36""","""yes""","""Yes""","""3""","""Windows""",600,1067,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3DL65MZB8EQEEU9H8X45BG8YH6DECD""",3,"""Submitted""","""Wed May 16 00:51:37 PDT 2018""","""Tue May 15 08:09:21 PDT 2018""","""Tue May 15 08:11:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.2194166666666666"""
3,"""2""","""polite""",NA,"""people in their 50&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.66,"""priors""",11,"""English""","""1""","""Male""","""36""","""yes""","""Yes""","""3""","""Windows""",600,1067,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3DL65MZB8EQEEU9H8X45BG8YH6DECD""",3,"""Submitted""","""Wed May 16 00:51:37 PDT 2018""","""Tue May 15 08:09:21 PDT 2018""","""Tue May 15 08:11:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.2194166666666666"""
3,"""2""","""competent""",NA,"""Democrats""","""NA""",NA,NA,NA,NA,NA,NA,0.68,"""priors""",12,"""English""","""1""","""Male""","""36""","""yes""","""Yes""","""3""","""Windows""",600,1067,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3DL65MZB8EQEEU9H8X45BG8YH6DECD""",3,"""Submitted""","""Wed May 16 00:51:37 PDT 2018""","""Tue May 15 08:09:21 PDT 2018""","""Tue May 15 08:11:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.2194166666666666"""
3,"""2""","""smart""",NA,"""Europeans""","""NA""",NA,NA,NA,NA,NA,NA,0.57,"""priors""",13,"""English""","""1""","""Male""","""36""","""yes""","""Yes""","""3""","""Windows""",600,1067,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3DL65MZB8EQEEU9H8X45BG8YH6DECD""",3,"""Submitted""","""Wed May 16 00:51:37 PDT 2018""","""Tue May 15 08:09:21 PDT 2018""","""Tue May 15 08:11:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.2194166666666666"""
3,"""2""","""smart""",NA,"""Americans""","""NA""",NA,NA,NA,NA,NA,NA,0.57,"""priors""",14,"""English""","""1""","""Male""","""36""","""yes""","""Yes""","""3""","""Windows""",600,1067,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3DL65MZB8EQEEU9H8X45BG8YH6DECD""",3,"""Submitted""","""Wed May 16 00:51:37 PDT 2018""","""Tue May 15 08:09:21 PDT 2018""","""Tue May 15 08:11:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.2194166666666666"""
