workerid,scenario,response,block,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid.1,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,"""give a perfume as a birthday gift""",0.12,"""stim_norming""","""English""","""2""","""Male""","""42""","""Yes.""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3PWWM24LHT9K7B7OY1TZ7T3Q2UI82N""",0,"""Submitted""","""Sat Sep 01 04:22:21 PDT 2018""","""Fri Aug 31 11:34:17 PDT 2018""","""Fri Aug 31 11:42:21 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.459366666666667"""
0,"""put bell peppers on a pizza""",0.9,"""stim_norming""","""English""","""2""","""Male""","""42""","""Yes.""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3PWWM24LHT9K7B7OY1TZ7T3Q2UI82N""",0,"""Submitted""","""Sat Sep 01 04:22:21 PDT 2018""","""Fri Aug 31 11:34:17 PDT 2018""","""Fri Aug 31 11:42:21 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.459366666666667"""
0,"""lift weights at the gym""",0.87,"""stim_norming""","""English""","""2""","""Male""","""42""","""Yes.""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3PWWM24LHT9K7B7OY1TZ7T3Q2UI82N""",0,"""Submitted""","""Sat Sep 01 04:22:21 PDT 2018""","""Fri Aug 31 11:34:17 PDT 2018""","""Fri Aug 31 11:42:21 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.459366666666667"""
1,"""get a lipstick at Sephora""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""lift weights at the gym""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""eat cereal for breakfast""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""have a mojito at the bar""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""swim freestyle in the pool""",0.48,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""watch Bob&quotechars Burgers on television""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""give a perfume as a birthday gift""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""speak to one&quotechars partner over the phone""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""have ice cream for dessert""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""sing a ballad at karaoke""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""purchase tulips as a housewarming gift""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""grab a coffee at the gas station""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""be born in New York""",0,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""die in Chicago""",0,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""buy a necklace as a Mother&quotechars Day gift""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""drive a car by turning it on""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""plant tomatoes in the yard""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""enroll in a pottery class""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""travel to San Francisco""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""play Twister at game night""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
1,"""go to the gym after work""",1,"""stim_norming""","""English""","""2""","""Female""","""30""","""Yes I did.""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3J3XIOMSTSMN3ERCWQ1RXQ1QXXE0IU""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.70""","""Fri Aug 31 11:34:08 PDT 2018""","""6""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Sep 30 11:34:08 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3AC6MFV69KT0JDDZ0ARHIXA8R4UHZM""","""3RWE2M8QWILYE8REPGE46206URXN06""",1,"""Submitted""","""Sat Sep 01 04:33:58 PDT 2018""","""Fri Aug 31 11:35:03 PDT 2018""","""Fri Aug 31 11:53:58 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.584233333333333"""
